"No.","Time","Source","Destination","Protocol","Length","Info"
"709","508.056793","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"710","508.057007","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7195 Ack=15005 Win=50531 Len=0"
"711","508.226166","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"712","508.226532","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=4753 Ack=3028 Win=62508 Len=0"
"713","508.266327","119.235.235.91","10.16.80.234","HTTP","331","HTTP/1.1 200 OK "
"714","508.266693","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7195 Ack=15280 Win=50256 Len=0"
"715","508.306000","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"716","508.505951","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=15280 Ack=7351 Win=10720 Len=0"
"717","508.746796","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"718","508.747040","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7351 Ack=15381 Win=50155 Len=0"
"719","509.246155","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"720","509.246521","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7351 Ack=15549 Win=49987 Len=0"
"721","509.304993","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"722","509.676147","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=15549 Ack=7507 Win=10720 Len=0"
"723","516.597931","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"724","516.598114","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7507 Ack=15650 Win=49886 Len=0"
"725","517.725769","119.235.235.91","10.16.80.234","HTTP","321","HTTP/1.1 200 OK "
"726","517.725983","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7507 Ack=15915 Win=49621 Len=0"
"727","517.787475","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"728","517.815857","119.235.235.91","10.16.80.234","TCP","321","[TCP Retransmission] [TCP segment of a reassembled PDU]"
"729","517.816070","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 727#1] 49328 > http [ACK] Seq=7663 Ack=15915 Win=49621 Len=0"
"730","517.904236","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"731","518.605621","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=15915 Ack=7663 Win=10720 Len=0"
"732","519.025757","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"733","519.026153","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=4956 Ack=3125 Win=62411 Len=0"
"734","519.035583","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"735","519.035827","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7663 Ack=16016 Win=49520 Len=0"
"736","519.367584","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"737","519.367615","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"738","519.368103","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=4956 Ack=3153 Win=62383 Len=0"
"739","519.368500","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7663 Ack=16184 Win=49352 Len=0"
"740","519.408264","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"741","520.005554","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=16184 Ack=7819 Win=10720 Len=0"
"742","528.187836","10.16.80.234","119.235.235.91","HTTP","215","POST /C2 HTTP/1.1 "
"743","528.826935","119.235.235.91","10.16.80.234","TCP","56","http > 39899 [ACK] Seq=3153 Ack=5115 Win=10720 Len=0"
"744","529.116943","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"745","529.117279","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7819 Ack=16285 Win=49251 Len=0"
"746","529.156921","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"747","529.157257","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5115 Ack=3250 Win=62286 Len=0"
"748","530.267425","119.235.235.91","10.16.80.234","HTTP","320","HTTP/1.1 200 OK "
"749","530.267609","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7819 Ack=16549 Win=48987 Len=0"
"750","530.307403","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"751","530.307556","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5115 Ack=3271 Win=62265 Len=0"
"752","530.342407","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"753","530.607117","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=16549 Ack=7975 Win=10720 Len=0"
"754","530.617096","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"755","530.617248","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7975 Ack=16650 Win=48886 Len=0"
"756","530.888306","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"757","530.888672","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=7975 Ack=16818 Win=48718 Len=0"
"758","530.930908","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"759","531.217132","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=16818 Ack=8131 Win=10720 Len=0"
"760","534.557159","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"761","534.557556","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8131 Ack=16919 Win=48617 Len=0"
"762","534.786926","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"763","534.787323","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8131 Ack=17188 Win=48348 Len=0"
"764","534.895691","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"765","535.006927","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"766","535.217132","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=17188 Ack=8287 Win=10720 Len=0"
"767","535.266815","119.235.235.91","10.16.80.234","TCP","56","http > 39899 [ACK] Seq=3271 Ack=5318 Win=10720 Len=0"
"768","535.287231","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"769","535.287323","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5318 Ack=3368 Win=62168 Len=0"
"770","535.297882","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"771","535.298065","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8287 Ack=17289 Win=48247 Len=0"
"772","535.476959","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"773","535.477325","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5318 Ack=3396 Win=62140 Len=0"
"774","535.497192","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"775","535.497528","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8287 Ack=17457 Win=48079 Len=0"
"776","535.525543","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"777","535.737182","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=17457 Ack=8443 Win=10720 Len=0"
"778","547.397827","10.16.80.234","119.235.235.91","HTTP","228","POST /C2 HTTP/1.1 "
"779","548.586822","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"780","548.587189","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5490 Ack=3493 Win=62043 Len=0"
"781","548.597504","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"782","548.630951","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8443 Ack=17558 Win=47978 Len=0"
"783","548.776520","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"784","548.776794","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5490 Ack=3514 Win=62022 Len=0"
"785","548.916534","119.235.235.91","10.16.80.234","HTTP","333","HTTP/1.1 200 OK "
"786","548.916687","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8443 Ack=17835 Win=47701 Len=0"
"787","548.928711","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"788","549.176727","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=17835 Ack=8599 Win=10720 Len=0"
"789","549.186676","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"790","549.220947","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8599 Ack=17936 Win=47600 Len=0"
"791","549.436676","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"792","549.437073","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8599 Ack=18104 Win=47432 Len=0"
"793","549.496765","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"794","549.756470","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=18104 Ack=8755 Win=10720 Len=0"
"795","559.588165","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"796","559.588653","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8755 Ack=18205 Win=47331 Len=0"
"797","560.678619","119.235.235.91","10.16.80.234","HTTP","323","HTTP/1.1 200 OK "
"798","560.678833","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8755 Ack=18472 Win=47064 Len=0"
"799","560.754791","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"800","560.866363","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"801","560.888306","119.235.235.91","10.16.80.234","TCP","323","[TCP Retransmission] [TCP segment of a reassembled PDU]"
"802","560.888489","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 799#1] 49328 > http [ACK] Seq=8911 Ack=18472 Win=47064 Len=0"
"803","560.998260","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=18472 Ack=8911 Win=10720 Len=0"
"804","561.128570","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"805","561.128754","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5693 Ack=3611 Win=61925 Len=0"
"806","561.148224","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"807","561.148407","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8911 Ack=18573 Win=46963 Len=0"
"808","561.358002","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"809","561.358185","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5693 Ack=3639 Win=61897 Len=0"
"810","561.381103","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"811","561.381348","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=8911 Ack=18741 Win=46795 Len=0"
"812","561.392609","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"813","561.998199","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=18741 Ack=9067 Win=10720 Len=0"
"814","572.185730","10.16.80.234","119.235.235.91","HTTP","218","POST /C2 HTTP/1.1 "
"815","573.408417","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"816","573.408691","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5855 Ack=3736 Win=61800 Len=0"
"817","573.448639","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"818","573.481018","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9067 Ack=18842 Win=46694 Len=0"
"819","573.608337","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"820","573.608734","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=5855 Ack=3757 Win=61779 Len=0"
"821","573.718262","119.235.235.91","10.16.80.234","HTTP","323","HTTP/1.1 200 OK "
"822","573.718445","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9067 Ack=19109 Win=46427 Len=0"
"823","573.738891","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"824","574.018463","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=19109 Ack=9223 Win=10720 Len=0"
"825","574.018494","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"826","574.050995","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9223 Ack=19210 Win=46326 Len=0"
"827","574.638397","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"828","574.638733","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9223 Ack=19378 Win=46158 Len=0"
"829","574.712952","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"830","575.027954","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=19378 Ack=9379 Win=10720 Len=0"
"831","576.771973","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"832","576.772217","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9379 Ack=19479 Win=46057 Len=0"
"833","577.128265","119.235.235.91","10.16.80.234","HTTP","319","HTTP/1.1 200 OK "
"834","577.128540","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9379 Ack=19742 Win=45794 Len=0"
"835","577.226776","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"836","577.341888","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"837","577.458923","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=19742 Ack=9535 Win=10720 Len=0"
"838","577.588196","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"839","577.588409","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6058 Ack=3854 Win=61682 Len=0"
"840","577.598358","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"841","577.598480","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9535 Ack=19843 Win=45693 Len=0"
"842","577.797912","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"843","577.798309","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6058 Ack=3882 Win=61654 Len=0"
"844","577.838104","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"845","577.838501","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9535 Ack=20011 Win=45525 Len=0"
"846","577.867950","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"847","578.077789","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=20011 Ack=9691 Win=10720 Len=0"
"848","586.540130","10.16.80.234","119.235.235.91","HTTP","220","POST /C2 HTTP/1.1 "
"849","588.013763","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"850","588.014099","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6222 Ack=3979 Win=61557 Len=0"
"851","588.023865","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"852","588.060943","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9691 Ack=20112 Win=45424 Len=0"
"853","588.213928","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"854","588.214203","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6222 Ack=4000 Win=61536 Len=0"
"855","588.283996","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"856","588.284180","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9691 Ack=20381 Win=45155 Len=0"
"857","588.295837","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"858","588.523926","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=20381 Ack=9847 Win=10720 Len=0"
"859","588.543487","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"860","588.580963","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9847 Ack=20482 Win=45054 Len=0"
"861","588.813537","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"862","588.814941","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=9847 Ack=20650 Win=44886 Len=0"
"863","588.903747","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"864","589.163421","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=20650 Ack=10003 Win=10720 Len=0"
"865","597.807739","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"866","597.808288","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10003 Ack=20751 Win=44785 Len=0"
"867","597.817352","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=20650 Ack=10003 Win=10720 Len=101"
"868","597.817657","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 866#1] 49328 > http [ACK] Seq=10003 Ack=20751 Win=44785 Len=0"
"869","597.867218","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=20650 Ack=10003 Win=10720 Len=101"
"870","597.867584","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 866#2] 49328 > http [ACK] Seq=10003 Ack=20751 Win=44785 Len=0"
"871","598.037353","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"872","598.037720","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10003 Ack=21020 Win=44516 Len=0"
"873","598.155060","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"874","598.252930","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"875","598.517303","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=21020 Ack=10159 Win=10720 Len=0"
"876","598.547363","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"877","598.547394","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"878","598.547699","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10159 Ack=21121 Win=44415 Len=0"
"879","598.548401","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6425 Ack=4097 Win=61439 Len=0"
"880","598.738403","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"881","598.738617","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6425 Ack=4125 Win=61411 Len=0"
"882","598.756988","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"883","598.760040","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10159 Ack=21289 Win=44247 Len=0"
"884","598.772003","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"885","599.007233","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=21289 Ack=10315 Win=10720 Len=0"
"886","605.119659","10.16.80.234","119.235.235.91","HTTP","221","POST /C2 HTTP/1.1 "
"887","606.460968","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"888","606.461151","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6590 Ack=4222 Win=61314 Len=0"
"889","606.470611","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"890","606.500885","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10315 Ack=21390 Win=44146 Len=0"
"891","606.680694","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"892","606.680908","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6590 Ack=4243 Win=61293 Len=0"
"893","606.741150","119.235.235.91","10.16.80.234","HTTP","326","HTTP/1.1 200 OK "
"894","606.741485","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10315 Ack=21660 Win=43876 Len=0"
"895","606.791382","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"896","607.080963","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=21660 Ack=10471 Win=10720 Len=0"
"897","607.091034","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"898","607.091125","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10471 Ack=21761 Win=43775 Len=0"
"899","607.321319","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"900","607.321686","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10471 Ack=21929 Win=43607 Len=0"
"901","607.398254","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"902","607.830871","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=21929 Ack=10627 Win=10720 Len=0"
"903","621.152099","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"904","621.153717","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10627 Ack=22030 Win=43506 Len=0"
"905","621.172241","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=21929 Ack=10627 Win=10720 Len=101"
"906","621.174835","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 904#1] 49328 > http [ACK] Seq=10627 Ack=22030 Win=43506 Len=0"
"907","621.192169","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=21929 Ack=10627 Win=10720 Len=101"
"908","621.194275","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 904#2] 49328 > http [ACK] Seq=10627 Ack=22030 Win=43506 Len=0"
"909","621.212311","119.235.235.91","10.16.80.234","TCP","157","[TCP Retransmission] http > 49328 [PSH, ACK] Seq=21929 Ack=10627 Win=10720 Len=101"
"910","621.212494","10.16.80.234","119.235.235.91","TCP","56","[TCP Dup ACK 904#3] 49328 > http [ACK] Seq=10627 Ack=22030 Win=43506 Len=0"
"911","621.382049","119.235.235.91","10.16.80.234","HTTP","325","HTTP/1.1 200 OK "
"912","621.382233","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10627 Ack=22299 Win=43237 Len=0"
"913","621.536774","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"914","621.702331","10.16.80.234","119.235.235.91","HTTP","259","POST /S3 HTTP/1.1 "
"915","621.741882","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=22299 Ack=10783 Win=10720 Len=0"
"916","621.953979","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"917","621.954346","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6793 Ack=4340 Win=61196 Len=0"
"918","621.962128","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"919","621.962463","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10783 Ack=22400 Win=43136 Len=0"
"920","622.152679","119.235.235.91","10.16.80.234","HTTP","84","HTTP/1.1 200 OK "
"921","622.152679","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"922","622.152984","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6793 Ack=4368 Win=61168 Len=0"
"923","622.153381","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10783 Ack=22568 Win=42968 Len=0"
"924","622.204681","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"925","622.452759","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=22568 Ack=10939 Win=10720 Len=0"
"926","632.134308","10.16.80.234","111.91.132.45","TURN CHANNEL","109","Channel Id 0x5500"
"927","633.257355","111.91.132.45","10.16.80.234","TCP","56","hpvroom > 37189 [ACK] Seq=1204 Ack=602 Win=9648 Len=0"
"928","633.257385","111.91.132.45","10.16.80.234","TURN CHANNEL","125","Channel Id 0x5900"
"929","633.257507","10.16.80.234","111.91.132.45","TCP","56","37189 > hpvroom [ACK] Seq=602 Ack=1273 Win=63488 Len=0"
"930","633.257385","111.91.132.45","10.16.80.234","TURN CHANNEL","125","[TCP Retransmission] Channel Id 0x5900"
"931","633.257568","10.16.80.234","111.91.132.45","TCP","56","[TCP Dup ACK 929#1] 37189 > hpvroom [ACK] Seq=602 Ack=1273 Win=63488 Len=0"
"932","635.404297","10.16.80.234","119.235.235.91","HTTP","232","POST /C2 HTTP/1.1 "
"933","635.955963","119.235.235.91","10.16.80.234","TCP","153","[TCP segment of a reassembled PDU]"
"934","635.956329","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6969 Ack=4465 Win=61071 Len=0"
"935","635.966125","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"936","635.966339","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10939 Ack=22669 Win=42867 Len=0"
"937","636.175995","119.235.235.91","10.16.80.234","HTTP","77","HTTP/1.1 200 OK "
"938","636.176330","10.16.80.234","119.235.235.91","TCP","56","39899 > http [ACK] Seq=6969 Ack=4486 Win=61050 Len=0"
"939","636.205902","119.235.235.91","10.16.80.234","HTTP","337","HTTP/1.1 200 OK "
"940","636.211426","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=10939 Ack=22950 Win=42586 Len=0"
"941","636.279663","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"942","636.535766","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=22950 Ack=11095 Win=10720 Len=0"
"943","636.565735","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
"944","636.565918","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11095 Ack=23051 Win=42485 Len=0"
"945","636.765808","119.235.235.91","10.16.80.234","HTTP","224","HTTP/1.1 200 OK "
"946","636.766205","10.16.80.234","119.235.235.91","TCP","56","49328 > http [ACK] Seq=11095 Ack=23219 Win=42317 Len=0"
"947","636.840271","10.16.80.234","119.235.235.91","HTTP","212","POST /P3 HTTP/1.1 "
"948","637.125702","119.235.235.91","10.16.80.234","TCP","56","http > 49328 [ACK] Seq=23219 Ack=11251 Win=10720 Len=0"
"949","647.583282","119.235.235.91","10.16.80.234","TCP","157","[TCP segment of a reassembled PDU]"
